experiment_name,dataset_name,question_id,region,year,specialty,exam_part,question_number,provider,model,run_index,prompt_version,selected_letter,selected_option_text,correct_letter,correct_option_text,letter_correct,text_correct,strict_correct,lenient_correct,letter_text_conflict,parse_status,parse_method,api_status_code,latency_ms,prompt_tokens,completion_tokens,total_tokens,created_at
expC_2f_bm_altered,expC_2f_bm_altered,b9,Illes Balears,2022,aparato-digestivo,caso-1,9,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,La lesión ha quedado curada tras la resección endoscópica.,b,La lesión ha quedado curada tras la resección endoscópica.,1,1,1,1,0,ok,json_string,200,37746,1065,2030,3095,2026-08-05T02:31:09+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b9,Illes Balears,2022,aparato-digestivo,caso-1,9,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La lesión ha quedado curada tras la resección endoscópica.,b,La lesión ha quedado curada tras la resección endoscópica.,1,1,1,1,0,ok,json_string,200,27143,1067,1430,2497,2026-08-05T02:30:58+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b13,Illes Balears,2022,aparato-digestivo,caso-1,13,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Estadio T1N0M0.,c,Estadio T1N0M0.,1,1,1,1,0,ok,json_string,200,2756,1052,372,1424,2026-08-05T02:30:36+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b13,Illes Balears,2022,aparato-digestivo,caso-1,13,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Estadio T2N0M0.,c,Estadio T1N0M0.,0,0,0,0,0,ok,json_string,200,631,939,45,984,2026-08-05T02:30:36+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b13,Illes Balears,2022,aparato-digestivo,caso-1,13,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Estadio T1N0M0.,c,Estadio T1N0M0.,1,1,1,1,0,ok,json_string,200,18534,966,2367,3333,2026-08-05T02:30:52+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b13,Illes Balears,2022,aparato-digestivo,caso-1,13,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Estadio T1N0M0.,c,Estadio T1N0M0.,1,1,1,1,0,ok,json_string,200,13768,968,698,1666,2026-08-05T02:30:47+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b15,Illes Balears,2022,aparato-digestivo,caso-1,15,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,a,La resección endoscópica ha sido curativa.,a,La resección endoscópica ha sido curativa.,1,1,1,1,0,ok,json_string,200,6605,1081,983,2064,2026-08-05T02:30:42+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b15,Illes Balears,2022,aparato-digestivo,caso-1,15,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,a,La resección endoscópica ha sido curativa.,a,La resección endoscópica ha sido curativa.,1,1,1,1,0,ok,json_string,200,1518,968,48,1016,2026-08-05T02:30:40+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b15,Illes Balears,2022,aparato-digestivo,caso-1,15,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,a,La resección endoscópica ha sido curativa.,a,La resección endoscópica ha sido curativa.,1,1,1,1,0,ok,json_string,200,25153,998,1882,2880,2026-08-05T02:31:04+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b15,Illes Balears,2022,aparato-digestivo,caso-1,15,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,a,La resección endoscópica ha sido curativa.,a,La resección endoscópica ha sido curativa.,1,1,1,1,0,ok,json_string,200,24911,1000,1239,2239,2026-08-05T02:31:01+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b17,Illes Balears,2022,aparato-digestivo,caso-1,17,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",1,1,1,1,0,ok,json_string,200,3260,1102,451,1553,2026-08-05T02:30:43+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b17,Illes Balears,2022,aparato-digestivo,caso-1,17,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",1,1,1,1,0,ok,json_string,200,1278,989,59,1048,2026-08-05T02:30:43+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b17,Illes Balears,2022,aparato-digestivo,caso-1,17,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",1,1,1,1,0,ok,json_string,200,42705,1014,2215,3229,2026-08-05T02:31:23+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b17,Illes Balears,2022,aparato-digestivo,caso-1,17,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",1,1,1,1,0,ok,json_string,200,21078,1016,1093,2109,2026-08-05T02:31:01+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b21,Illes Balears,2022,aparato-digestivo,caso-1,21,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,1,1,1,1,0,ok,json_string,200,3999,1103,535,1638,2026-08-05T02:30:46+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b21,Illes Balears,2022,aparato-digestivo,caso-1,21,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,1,1,1,1,0,ok,json_string,200,525,990,59,1049,2026-08-05T02:30:44+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b21,Illes Balears,2022,aparato-digestivo,caso-1,21,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,1,1,1,1,0,ok,json_string,200,7471,1013,1833,2846,2026-08-05T02:30:50+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b21,Illes Balears,2022,aparato-digestivo,caso-1,21,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,1,1,1,1,0,ok,json_string,200,23278,1015,1172,2187,2026-08-05T02:31:06+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b22,Illes Balears,2022,aparato-digestivo,caso-1,22,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Síndrome X.,d,Síndrome de Lynch-like.,0,0,0,0,0,ok,json_string,200,10219,1047,1428,2475,2026-08-05T02:30:55+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b22,Illes Balears,2022,aparato-digestivo,caso-1,22,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,Síndrome de Lynch-like.,d,Síndrome de Lynch-like.,1,1,1,1,0,ok,json_string,200,926,934,43,977,2026-08-05T02:30:48+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b22,Illes Balears,2022,aparato-digestivo,caso-1,22,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,Síndrome de Lynch-like.,d,Síndrome de Lynch-like.,1,1,1,1,0,ok,json_string,200,12825,956,3266,4222,2026-08-05T02:30:59+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b22,Illes Balears,2022,aparato-digestivo,caso-1,22,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Síndrome X.,d,Síndrome de Lynch-like.,0,0,0,0,0,ok,json_string,200,62332,958,2609,3567,2026-08-05T02:31:48+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b24,Illes Balears,2022,aparato-digestivo,caso-2,24,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,1,1,1,1,0,ok,json_string,200,3556,1340,538,1878,2026-08-05T02:30:51+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b24,Illes Balears,2022,aparato-digestivo,caso-2,24,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,1,1,1,1,0,ok,json_string,200,522,1227,61,1288,2026-08-05T02:30:51+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b24,Illes Balears,2022,aparato-digestivo,caso-2,24,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,1,1,1,1,0,ok,json_string,200,8136,1268,1879,3147,2026-08-05T02:30:59+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b24,Illes Balears,2022,aparato-digestivo,caso-2,24,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,1,1,1,1,0,ok,json_string,200,21279,1270,874,2144,2026-08-05T02:31:09+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b25,Illes Balears,2022,aparato-digestivo,caso-2,25,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",1,1,1,1,0,ok,json_string,200,3440,1349,605,1954,2026-08-05T02:30:54+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b25,Illes Balears,2022,aparato-digestivo,caso-2,25,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",1,1,1,1,0,ok,json_string,200,590,1236,85,1321,2026-08-05T02:30:53+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b25,Illes Balears,2022,aparato-digestivo,caso-2,25,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",1,1,1,1,0,ok,json_string,200,12920,1276,2023,3299,2026-08-05T02:31:04+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b25,Illes Balears,2022,aparato-digestivo,caso-2,25,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",1,1,1,1,0,ok,json_string,200,33537,1278,1780,3058,2026-08-05T02:31:25+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b26,Illes Balears,2022,aparato-digestivo,caso-2,26,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,2964,1323,457,1780,2026-08-05T02:30:56+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b26,Illes Balears,2022,aparato-digestivo,caso-2,26,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,795,1210,59,1269,2026-08-05T02:30:56+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b26,Illes Balears,2022,aparato-digestivo,caso-2,26,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,7063,1259,1664,2923,2026-08-05T02:31:02+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b26,Illes Balears,2022,aparato-digestivo,caso-2,26,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,c,Las alteraciones de la motilidad del cuerpo esofágico no influyen en el reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,16476,1261,792,2053,2026-08-05T02:31:11+00:00
expC_2f_bm_altered,expC_2f_bm_altered,b27,Illes Balears,2022,aparato-digestivo,caso-2,27,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,b,No hay diferencias en la gravedad de la pirosis entre los diferentes fenotipos de reflujo gastroesofágico.,1,1,1,1,0,ok,json_string,200,4601,1334,683,2017,2026-08-05T02:31:01+00:00
