experiment_name,dataset_name,question_id,region,year,specialty,exam_part,question_number,provider,model,run_index,prompt_version,selected_letter,selected_option_text,correct_letter,correct_option_text,letter_correct,text_correct,strict_correct,lenient_correct,letter_text_conflict,parse_status,parse_method,api_status_code,latency_ms,prompt_tokens,completion_tokens,total_tokens,created_at
expC_2f_an_altered,expC_2f_an_altered,b5,Illes Balears,2022,aparato-digestivo,caso-1,5,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Cumple criterios para ser incluido en el programa de cribado del CCR.,b,Cumple criterios para ser incluido en el programa de cribado del CCR.,1,1,1,1,0,ok,json_string,200,3263,1050,376,1426,2026-08-05T02:43:25+00:00
expC_2f_an_altered,expC_2f_an_altered,b5,Illes Balears,2022,aparato-digestivo,caso-1,5,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Cumple criterios para ser incluido en el programa de cribado del CCR.,b,Cumple criterios para ser incluido en el programa de cribado del CCR.,1,1,1,1,0,ok,json_string,200,548,937,50,987,2026-08-05T02:43:23+00:00
expC_2f_an_altered,expC_2f_an_altered,b5,Illes Balears,2022,aparato-digestivo,caso-1,5,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Cumple criterios para ser incluido en el programa de cribado del CCR.,b,Cumple criterios para ser incluido en el programa de cribado del CCR.,1,1,1,1,0,ok,json_string,200,11300,962,1436,2398,2026-08-05T02:43:34+00:00
expC_2f_an_altered,expC_2f_an_altered,b5,Illes Balears,2022,aparato-digestivo,caso-1,5,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Cumple criterios para ser incluido en el programa de cribado del CCR.,b,Cumple criterios para ser incluido en el programa de cribado del CCR.,1,1,1,1,0,ok,json_string,200,23951,964,1160,2124,2026-08-05T02:43:45+00:00
expC_2f_an_altered,expC_2f_an_altered,b6,Illes Balears,2022,aparato-digestivo,caso-1,6,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Se debe ofrecer al paciente hacer una colonoscopia.,c,Se debe ofrecer al paciente hacer una colonoscopia.,1,1,1,1,0,ok,json_string,200,2459,1029,273,1302,2026-08-05T02:43:25+00:00
expC_2f_an_altered,expC_2f_an_altered,b6,Illes Balears,2022,aparato-digestivo,caso-1,6,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,c,Se debe ofrecer al paciente hacer una colonoscopia.,c,Se debe ofrecer al paciente hacer una colonoscopia.,1,1,1,1,0,ok,json_string,200,672,916,46,962,2026-08-05T02:43:25+00:00
expC_2f_an_altered,expC_2f_an_altered,b6,Illes Balears,2022,aparato-digestivo,caso-1,6,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Se debe ofrecer al paciente hacer una colonoscopia.,c,Se debe ofrecer al paciente hacer una colonoscopia.,1,1,1,1,0,ok,json_string,200,16522,941,1291,2232,2026-08-05T02:43:39+00:00
expC_2f_an_altered,expC_2f_an_altered,b6,Illes Balears,2022,aparato-digestivo,caso-1,6,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Se debe ofrecer al paciente hacer una colonoscopia.,c,Se debe ofrecer al paciente hacer una colonoscopia.,1,1,1,1,0,ok,json_string,200,12861,943,621,1564,2026-08-05T02:43:35+00:00
expC_2f_an_altered,expC_2f_an_altered,b7,Illes Balears,2022,aparato-digestivo,caso-1,7,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,Las endoscopias del programa de cribado pueden hacerse en cualquier gabinete y por cualquier tipo de endoscopista independientemente de su tasa de detección de adenomas.,d,Las endoscopias del programa de cribado pueden hacerse en cualquier gabinete y por cualquier tipo de endoscopista independientemente de su tasa de detección de adenomas.,1,1,1,1,0,ok,json_string,200,3311,1065,459,1524,2026-08-05T02:43:28+00:00
expC_2f_an_altered,expC_2f_an_altered,b7,Illes Balears,2022,aparato-digestivo,caso-1,7,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,Las endoscopias del programa de cribado pueden hacerse en cualquier gabinete y por cualquier tipo de endoscopista independientemente de su tasa de detección de adenomas.,d,Las endoscopias del programa de cribado pueden hacerse en cualquier gabinete y por cualquier tipo de endoscopista independientemente de su tasa de detección de adenomas.,1,1,1,1,0,ok,json_string,200,667,952,70,1022,2026-08-05T02:43:25+00:00
expC_2f_an_altered,expC_2f_an_altered,b7,Illes Balears,2022,aparato-digestivo,caso-1,7,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,Las endoscopias del programa de cribado pueden hacerse en cualquier gabinete y por cualquier tipo de endoscopista independientemente de su tasa de detección de adenomas.,d,Las endoscopias del programa de cribado pueden hacerse en cualquier gabinete y por cualquier tipo de endoscopista independientemente de su tasa de detección de adenomas.,1,1,1,1,0,ok,json_string,200,21079,970,1675,2645,2026-08-05T02:43:46+00:00
expC_2f_an_altered,expC_2f_an_altered,b7,Illes Balears,2022,aparato-digestivo,caso-1,7,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,Las endoscopias del programa de cribado pueden hacerse en cualquier gabinete y por cualquier tipo de endoscopista independientemente de su tasa de detección de adenomas.,d,Las endoscopias del programa de cribado pueden hacerse en cualquier gabinete y por cualquier tipo de endoscopista independientemente de su tasa de detección de adenomas.,1,1,1,1,0,ok,json_string,200,12302,972,616,1588,2026-08-05T02:43:37+00:00
expC_2f_an_altered,expC_2f_an_altered,b8,Illes Balears,2022,aparato-digestivo,caso-1,8,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,a,Se debe repetir la colonoscopia para conseguir una puntuación total de 6 puntos (o superior) con un mínimo de dos puntos en cada tramo.,a,Se debe repetir la colonoscopia para conseguir una puntuación total de 6 puntos (o superior) con un mínimo de dos puntos en cada tramo.,1,1,1,1,0,ok,json_string,200,4304,1115,652,1767,2026-08-05T02:43:29+00:00
expC_2f_an_altered,expC_2f_an_altered,b8,Illes Balears,2022,aparato-digestivo,caso-1,8,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,a,Se debe repetir la colonoscopia para conseguir una puntuación total de 6 puntos (o superior) con un mínimo de dos puntos en cada tramo.,a,Se debe repetir la colonoscopia para conseguir una puntuación total de 6 puntos (o superior) con un mínimo de dos puntos en cada tramo.,1,1,1,1,0,ok,json_string,200,864,1002,67,1069,2026-08-05T02:43:29+00:00
expC_2f_an_altered,expC_2f_an_altered,b8,Illes Balears,2022,aparato-digestivo,caso-1,8,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,a,Se debe repetir la colonoscopia para conseguir una puntuación total de 6 puntos (o superior) con un mínimo de dos puntos en cada tramo.,a,Se debe repetir la colonoscopia para conseguir una puntuación total de 6 puntos (o superior) con un mínimo de dos puntos en cada tramo.,1,1,1,1,0,ok,json_string,200,12301,1027,1981,3008,2026-08-05T02:43:38+00:00
expC_2f_an_altered,expC_2f_an_altered,b8,Illes Balears,2022,aparato-digestivo,caso-1,8,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,a,Se debe repetir la colonoscopia para conseguir una puntuación total de 6 puntos (o superior) con un mínimo de dos puntos en cada tramo.,a,Se debe repetir la colonoscopia para conseguir una puntuación total de 6 puntos (o superior) con un mínimo de dos puntos en cada tramo.,1,1,1,1,0,ok,json_string,200,17158,1029,889,1918,2026-08-05T02:43:43+00:00
expC_2f_an_altered,expC_2f_an_altered,b9,Illes Balears,2022,aparato-digestivo,caso-1,9,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,La lesión ha quedado curada tras la resección endoscópica.,b,La lesión ha quedado curada tras la resección endoscópica.,1,1,1,1,0,ok,json_string,200,3963,1152,593,1745,2026-08-05T02:43:33+00:00
expC_2f_an_altered,expC_2f_an_altered,b9,Illes Balears,2022,aparato-digestivo,caso-1,9,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,La lesión ha quedado curada tras la resección endoscópica.,b,La lesión ha quedado curada tras la resección endoscópica.,1,1,1,1,0,ok,json_string,200,767,1039,50,1089,2026-08-05T02:43:33+00:00
expC_2f_an_altered,expC_2f_an_altered,b9,Illes Balears,2022,aparato-digestivo,caso-1,9,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,La lesión ha quedado curada tras la resección endoscópica.,b,La lesión ha quedado curada tras la resección endoscópica.,1,1,1,1,0,ok,json_string,200,17320,1066,1583,2649,2026-08-05T02:43:49+00:00
expC_2f_an_altered,expC_2f_an_altered,b9,Illes Balears,2022,aparato-digestivo,caso-1,9,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La lesión ha quedado curada tras la resección endoscópica.,b,La lesión ha quedado curada tras la resección endoscópica.,1,1,1,1,0,ok,json_string,200,24211,1068,1261,2329,2026-08-05T02:43:53+00:00
expC_2f_an_altered,expC_2f_an_altered,b12,Illes Balears,2022,aparato-digestivo,caso-1,12,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Requiere colonoscopia por la clínica que presenta para descartar un CCR.,b,Requiere colonoscopia por la clínica que presenta para descartar un CCR.,1,1,1,1,0,ok,json_string,200,3383,1037,431,1468,2026-08-05T02:43:37+00:00
expC_2f_an_altered,expC_2f_an_altered,b12,Illes Balears,2022,aparato-digestivo,caso-1,12,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Requiere colonoscopia por la clínica que presenta para descartar un CCR.,b,Requiere colonoscopia por la clínica que presenta para descartar un CCR.,1,1,1,1,0,ok,json_string,200,730,924,52,976,2026-08-05T02:43:35+00:00
expC_2f_an_altered,expC_2f_an_altered,b12,Illes Balears,2022,aparato-digestivo,caso-1,12,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Requiere colonoscopia por la clínica que presenta para descartar un CCR.,b,Requiere colonoscopia por la clínica que presenta para descartar un CCR.,1,1,1,1,0,ok,json_string,200,12063,948,1405,2353,2026-08-05T02:43:46+00:00
expC_2f_an_altered,expC_2f_an_altered,b12,Illes Balears,2022,aparato-digestivo,caso-1,12,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Requiere colonoscopia por la clínica que presenta para descartar un CCR.,b,Requiere colonoscopia por la clínica que presenta para descartar un CCR.,1,1,1,1,0,ok,json_string,200,27313,950,1427,2377,2026-08-05T02:44:01+00:00
expC_2f_an_altered,expC_2f_an_altered,b13,Illes Balears,2022,aparato-digestivo,caso-1,13,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Estadio T1N0M0.,c,Estadio T1N0M0.,1,1,1,1,0,ok,json_string,200,2612,1046,379,1425,2026-08-05T02:43:37+00:00
expC_2f_an_altered,expC_2f_an_altered,b13,Illes Balears,2022,aparato-digestivo,caso-1,13,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Estadio T2N0M0.,c,Estadio T1N0M0.,0,0,0,0,0,ok,json_string,200,842,933,45,978,2026-08-05T02:43:37+00:00
expC_2f_an_altered,expC_2f_an_altered,b13,Illes Balears,2022,aparato-digestivo,caso-1,13,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Estadio T1N0M0.,c,Estadio T1N0M0.,1,1,1,1,0,ok,json_string,200,9865,959,1849,2808,2026-08-05T02:43:45+00:00
expC_2f_an_altered,expC_2f_an_altered,b13,Illes Balears,2022,aparato-digestivo,caso-1,13,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,c,Estadio T1N0M0.,c,Estadio T1N0M0.,1,1,1,1,0,ok,json_string,200,15323,961,710,1671,2026-08-05T02:43:51+00:00
expC_2f_an_altered,expC_2f_an_altered,b15,Illes Balears,2022,aparato-digestivo,caso-1,15,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,a,La resección endoscópica ha sido curativa.,a,La resección endoscópica ha sido curativa.,1,1,1,1,0,ok,json_string,200,5073,1082,703,1785,2026-08-05T02:43:41+00:00
expC_2f_an_altered,expC_2f_an_altered,b15,Illes Balears,2022,aparato-digestivo,caso-1,15,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,a,La resección endoscópica ha sido curativa.,a,La resección endoscópica ha sido curativa.,1,1,1,1,0,ok,json_string,200,517,969,48,1017,2026-08-05T02:43:37+00:00
expC_2f_an_altered,expC_2f_an_altered,b15,Illes Balears,2022,aparato-digestivo,caso-1,15,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,a,La resección endoscópica ha sido curativa.,a,La resección endoscópica ha sido curativa.,1,1,1,1,0,ok,json_string,200,21162,999,2606,3605,2026-08-05T02:43:58+00:00
expC_2f_an_altered,expC_2f_an_altered,b15,Illes Balears,2022,aparato-digestivo,caso-1,15,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,a,La resección endoscópica ha sido curativa.,a,La resección endoscópica ha sido curativa.,1,1,1,1,0,ok,json_string,200,34386,1001,1818,2819,2026-08-05T02:44:11+00:00
expC_2f_an_altered,expC_2f_an_altered,b17,Illes Balears,2022,aparato-digestivo,caso-1,17,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",1,1,1,1,0,ok,json_string,200,5076,1096,672,1768,2026-08-05T02:43:43+00:00
expC_2f_an_altered,expC_2f_an_altered,b17,Illes Balears,2022,aparato-digestivo,caso-1,17,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",1,1,1,1,0,ok,json_string,200,1106,983,59,1042,2026-08-05T02:43:40+00:00
expC_2f_an_altered,expC_2f_an_altered,b17,Illes Balears,2022,aparato-digestivo,caso-1,17,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",1,1,1,1,0,ok,json_string,200,30154,1007,2461,3468,2026-08-05T02:44:08+00:00
expC_2f_an_altered,expC_2f_an_altered,b17,Illes Balears,2022,aparato-digestivo,caso-1,17,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",a,"Si es factible, la resección endoscópica de las lesiones ha de ser el tratamiento de elección.",1,1,1,1,0,ok,json_string,200,21857,1009,1146,2155,2026-08-05T02:43:59+00:00
expC_2f_an_altered,expC_2f_an_altered,b20,Illes Balears,2022,aparato-digestivo,caso-1,20,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,La respuestas b) y c) son correctas.,d,La respuestas b) y c) son correctas.,1,1,1,1,0,ok,json_string,200,3301,1022,422,1444,2026-08-05T02:43:44+00:00
expC_2f_an_altered,expC_2f_an_altered,b20,Illes Balears,2022,aparato-digestivo,caso-1,20,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,La respuestas b) y c) son correctas.,d,La respuestas b) y c) son correctas.,1,1,1,1,0,ok,json_string,200,927,909,47,956,2026-08-05T02:43:43+00:00
expC_2f_an_altered,expC_2f_an_altered,b20,Illes Balears,2022,aparato-digestivo,caso-1,20,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,d,La respuestas b) y c) son correctas.,d,La respuestas b) y c) son correctas.,1,1,1,1,0,ok,json_string,200,14622,932,1482,2414,2026-08-05T02:43:56+00:00
expC_2f_an_altered,expC_2f_an_altered,b20,Illes Balears,2022,aparato-digestivo,caso-1,20,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,La respuestas b) y c) son correctas.,d,La respuestas b) y c) son correctas.,1,1,1,1,0,ok,json_string,200,23307,934,1240,2174,2026-08-05T02:44:04+00:00
expC_2f_an_altered,expC_2f_an_altered,b21,Illes Balears,2022,aparato-digestivo,caso-1,21,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,1,1,1,1,0,ok,json_string,200,3679,1102,502,1604,2026-08-05T02:43:46+00:00
expC_2f_an_altered,expC_2f_an_altered,b21,Illes Balears,2022,aparato-digestivo,caso-1,21,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,1,1,1,1,0,ok,json_string,200,1155,989,59,1048,2026-08-05T02:43:46+00:00
expC_2f_an_altered,expC_2f_an_altered,b21,Illes Balears,2022,aparato-digestivo,caso-1,21,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,1,1,1,1,0,ok,regex_primary,200,16543,1012,1686,2698,2026-08-05T02:44:00+00:00
expC_2f_an_altered,expC_2f_an_altered,b21,Illes Balears,2022,aparato-digestivo,caso-1,21,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,b,Existe déficit de expresión de MSH6 por lo que se debe continuar el estudio por un posible síndrome de Lynch.,1,1,1,1,0,ok,json_string,200,17581,1014,841,1855,2026-08-05T02:44:01+00:00
expC_2f_an_altered,expC_2f_an_altered,b22,Illes Balears,2022,aparato-digestivo,caso-1,22,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,c,Síndrome X.,d,Síndrome de Lynch-like.,0,0,0,0,0,ok,json_string,200,21761,1048,3344,4392,2026-08-05T02:44:07+00:00
expC_2f_an_altered,expC_2f_an_altered,b22,Illes Balears,2022,aparato-digestivo,caso-1,22,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,d,Síndrome de Lynch-like.,d,Síndrome de Lynch-like.,1,1,1,1,0,ok,json_string,200,799,935,43,978,2026-08-05T02:43:47+00:00
expC_2f_an_altered,expC_2f_an_altered,b22,Illes Balears,2022,aparato-digestivo,caso-1,22,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,c,Síndrome X.,d,Síndrome de Lynch-like.,0,0,0,0,0,ok,regex_primary,200,37931,957,2396,3353,2026-08-05T02:44:24+00:00
expC_2f_an_altered,expC_2f_an_altered,b22,Illes Balears,2022,aparato-digestivo,caso-1,22,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,d,Síndrome de Lynch-like.,d,Síndrome de Lynch-like.,1,1,1,1,0,ok,json_string,200,35277,959,1817,2776,2026-08-05T02:44:21+00:00
expC_2f_an_altered,expC_2f_an_altered,b24,Illes Balears,2022,aparato-digestivo,caso-2,24,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,1,1,1,1,0,ok,json_string,200,3683,1339,577,1916,2026-08-05T02:43:50+00:00
expC_2f_an_altered,expC_2f_an_altered,b24,Illes Balears,2022,aparato-digestivo,caso-2,24,openrouter,google/gemma-4-26b-a4b-it,1,mcq_es_v4,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,1,1,1,1,0,ok,json_string,200,864,1226,61,1287,2026-08-05T02:43:50+00:00
expC_2f_an_altered,expC_2f_an_altered,b24,Illes Balears,2022,aparato-digestivo,caso-2,24,openrouter,qwen/qwen3.6-35b-a3b,1,mcq_es_v4,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,1,1,1,1,0,ok,json_string,200,12937,1267,1832,3099,2026-08-05T02:44:02+00:00
expC_2f_an_altered,expC_2f_an_altered,b24,Illes Balears,2022,aparato-digestivo,caso-2,24,openrouter,qwen/qwen3.7-max,1,mcq_es_v4,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,b,La endoscopia digestiva está indicada como método diagnóstico inicial en todos los pacientes que muestran síntomas típicos de ERGE.,1,1,1,1,0,ok,json_string,200,15724,1269,796,2065,2026-08-05T02:44:03+00:00
expC_2f_an_altered,expC_2f_an_altered,b25,Illes Balears,2022,aparato-digestivo,caso-2,25,openrouter,google/gemini-3.5-flash,1,mcq_es_v4,d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",d,"En los pacientes con gastroscopia normal y con pirosis que no responden al tratamiento médico con inhibidores de la bomba de protones, se debe descartar una enfermedad por reflujo gastroesofágico y no se deben hacer otros estudios.",1,1,1,1,0,ok,json_string,200,3829,1343,585,1928,2026-08-05T02:43:54+00:00
