arm,source_key,question_id,model,run_index,status,selected_letter,correct_letter,strict_correct,upstream,temperature_honoured,n_attempts,latency_ms,request_sha256,parse_status
openrouter_A,illes-balears|2022|caso-1|23,b22,google/gemini-3.6-flash,2,scored,c,d,FALSE,google-ai-studio,TRUE,1,11058,1f7469d20b1cf5256476676af9967e0979b7f5f92d94fa040fc9b3f3564fa02a,ok
openrouter_A,illes-balears|2022|caso-1|23,b22,google/gemini-3.6-flash,3,scored,c,d,FALSE,google-ai-studio,TRUE,1,7573,1f7469d20b1cf5256476676af9967e0979b7f5f92d94fa040fc9b3f3564fa02a,ok
openrouter_A,navarra|2022|caso-clinico-1|95,b170,google/gemini-3.6-flash,2,scored,b,d,FALSE,google-ai-studio,TRUE,1,9705,5afdf7f37a5897e6289e0875c5b89b7249d11f680f7fbfbc6dfd9837292047f4,ok
openrouter_A,navarra|2022|caso-clinico-1|95,b170,google/gemini-3.6-flash,3,scored,b,d,FALSE,google-ai-studio,TRUE,1,6067,5afdf7f37a5897e6289e0875c5b89b7249d11f680f7fbfbc6dfd9837292047f4,ok
openrouter_A,andalucia|2021|cuestionario-practico|117,n012,google/gemma-4-26b-a4b-it,2,scored,d,b,FALSE,,TRUE,1,1322,4bdb297a568cd4fcaa95c4bc79f182ea00a1d50f15c36b387268ba8703534390,ok
openrouter_A,andalucia|2021|cuestionario-practico|117,n012,google/gemma-4-26b-a4b-it,3,scored,b,b,TRUE,,TRUE,1,4857,4bdb297a568cd4fcaa95c4bc79f182ea00a1d50f15c36b387268ba8703534390,ok
openrouter_A,andalucia|2021|cuestionario-practico|119,b335,google/gemma-4-26b-a4b-it,2,scored,a,d,FALSE,,TRUE,1,1696,dab7558368b2517e86fd7ea83dcfa52ea5a5f0c1b43523f5a77ed155b874965e,ok
openrouter_A,andalucia|2021|cuestionario-practico|119,b335,google/gemma-4-26b-a4b-it,3,scored,a,d,FALSE,,TRUE,1,3941,dab7558368b2517e86fd7ea83dcfa52ea5a5f0c1b43523f5a77ed155b874965e,ok
openrouter_A,andalucia|2021|cuestionario-practico|124,b379,google/gemma-4-26b-a4b-it,2,scored,c,b,FALSE,,TRUE,1,3496,5c7788cef1ba2305588c8c4aad04efe7279a85b653747cfd68f82fd17c53f596,ok
openrouter_A,andalucia|2021|cuestionario-practico|124,b379,google/gemma-4-26b-a4b-it,3,scored,c,b,FALSE,,TRUE,1,4779,5c7788cef1ba2305588c8c4aad04efe7279a85b653747cfd68f82fd17c53f596,ok
openrouter_A,andalucia|2021|cuestionario-practico|144,b494,google/gemma-4-26b-a4b-it,2,scored,d,c,FALSE,,TRUE,1,7804,826dc16da901d948d8957a6482924910c35d2de46a7be9354141293157d13840,ok
openrouter_A,andalucia|2021|cuestionario-practico|144,b494,google/gemma-4-26b-a4b-it,3,scored,c,c,TRUE,,TRUE,1,4869,826dc16da901d948d8957a6482924910c35d2de46a7be9354141293157d13840,ok
openrouter_A,andalucia|2021|cuestionario-teorico|31,b326,google/gemma-4-26b-a4b-it,2,scored,c,c,TRUE,,TRUE,1,2449,6f11bd9cfee6f349aadbd82a3257bfd9f104935fa88f4ab1098fff3dec5d691c,ok
openrouter_A,andalucia|2021|cuestionario-teorico|31,b326,google/gemma-4-26b-a4b-it,3,scored,b,c,FALSE,,TRUE,1,4120,6f11bd9cfee6f349aadbd82a3257bfd9f104935fa88f4ab1098fff3dec5d691c,ok
openrouter_A,andalucia|2021|cuestionario-teorico|47,b373,google/gemma-4-26b-a4b-it,2,scored,c,d,FALSE,,TRUE,1,4963,cdb62e72a4f3fba167d801b90e83f5dd746fd07d2eed42cab51d963a1f7093cd,ok
openrouter_A,andalucia|2021|cuestionario-teorico|47,b373,google/gemma-4-26b-a4b-it,3,scored,b,d,FALSE,,TRUE,1,2238,cdb62e72a4f3fba167d801b90e83f5dd746fd07d2eed42cab51d963a1f7093cd,ok
openrouter_A,andalucia|2021|cuestionario-teorico|59,b323,google/gemma-4-26b-a4b-it,2,scored,c,d,FALSE,,TRUE,1,2637,5c8e5701dfcd70494dcb9521163f82abb93cf3ab7b624be4e85ba27ad1ac9596,ok
openrouter_A,andalucia|2021|cuestionario-teorico|59,b323,google/gemma-4-26b-a4b-it,3,scored,c,d,FALSE,,TRUE,1,3666,5c8e5701dfcd70494dcb9521163f82abb93cf3ab7b624be4e85ba27ad1ac9596,ok
openrouter_A,andalucia|2021|cuestionario-teorico|90,n168,google/gemma-4-26b-a4b-it,2,scored,b,b,TRUE,,TRUE,1,7352,9779797f39f961b254c3fada25b89e1d3fce8cb3938e2ed1607b0b5ecee0b356,ok
openrouter_A,andalucia|2021|cuestionario-teorico|90,n168,google/gemma-4-26b-a4b-it,3,scored,b,b,TRUE,,TRUE,1,4361,9779797f39f961b254c3fada25b89e1d3fce8cb3938e2ed1607b0b5ecee0b356,ok
openrouter_A,andalucia|2021|cuestionario-teorico|91,n019,google/gemma-4-26b-a4b-it,2,scored,a,c,FALSE,,TRUE,1,4195,1f075f2f03e3e9bac1571cfc5055c40d4ffcc37eedaacb8485ca5fc401a47c03,ok
openrouter_A,andalucia|2021|cuestionario-teorico|91,n019,google/gemma-4-26b-a4b-it,3,scored,a,c,FALSE,,TRUE,1,10024,1f075f2f03e3e9bac1571cfc5055c40d4ffcc37eedaacb8485ca5fc401a47c03,ok
openrouter_A,andalucia|2021|cuestionario-teorico|94,r012,google/gemma-4-26b-a4b-it,2,scored,d,b,FALSE,,TRUE,1,3886,e7cfe30d4553c3def2574e77f9042316b690bc6ca100d9e21d25f42429f1c1a2,ok
openrouter_A,andalucia|2021|cuestionario-teorico|94,r012,google/gemma-4-26b-a4b-it,3,scored,d,b,FALSE,,TRUE,1,4121,e7cfe30d4553c3def2574e77f9042316b690bc6ca100d9e21d25f42429f1c1a2,ok
openrouter_A,andalucia|2021|reserva|153,n007,google/gemma-4-26b-a4b-it,2,scored,d,b,FALSE,,TRUE,1,3963,cd87a77e8983ea18c148eac359d93d402f644024f8e817e68eba524557f2cbcf,ok
openrouter_A,andalucia|2021|reserva|153,n007,google/gemma-4-26b-a4b-it,3,scored,d,b,FALSE,,TRUE,1,7105,cd87a77e8983ea18c148eac359d93d402f644024f8e817e68eba524557f2cbcf,ok
openrouter_A,andalucia|2022|cuestionario-practico|147,n094,google/gemma-4-26b-a4b-it,2,scored,a,b,FALSE,,TRUE,1,2086,5c6b49ebeaf4b558424419ba92c71f6827249a72340e321d73804868099676a2,ok
openrouter_A,andalucia|2022|cuestionario-practico|147,n094,google/gemma-4-26b-a4b-it,3,scored,a,b,FALSE,,TRUE,1,8214,5c6b49ebeaf4b558424419ba92c71f6827249a72340e321d73804868099676a2,ok
openrouter_A,andalucia|2022|cuestionario-practico|150,b484,google/gemma-4-26b-a4b-it,2,scored,a,c,FALSE,,TRUE,1,5136,9f8b85338d94a5b7aa03d832f023e6d386312358e32e5a66c12a46ef0ae44397,ok
openrouter_A,andalucia|2022|cuestionario-practico|150,b484,google/gemma-4-26b-a4b-it,3,scored,a,c,FALSE,,TRUE,1,3223,9f8b85338d94a5b7aa03d832f023e6d386312358e32e5a66c12a46ef0ae44397,ok
openrouter_A,andalucia|2022|cuestionario-teorico|50,n118,google/gemma-4-26b-a4b-it,2,scored,b,d,FALSE,,TRUE,1,1703,e82d8307a1ed63ea450ebe08e5ad3ff41c49c0104d6eb73fad9afc2ed352cbc5,ok
openrouter_A,andalucia|2022|cuestionario-teorico|50,n118,google/gemma-4-26b-a4b-it,3,scored,b,d,FALSE,,TRUE,1,1792,e82d8307a1ed63ea450ebe08e5ad3ff41c49c0104d6eb73fad9afc2ed352cbc5,ok
openrouter_A,andalucia|2022|cuestionario-teorico|56,b387,google/gemma-4-26b-a4b-it,2,scored,d,c,FALSE,,TRUE,1,1592,cb5f1ae5c8ad548f8a2038e14a3a9d935bfee3e3b87d8b91e91228769450ac63,ok
openrouter_A,andalucia|2022|cuestionario-teorico|56,b387,google/gemma-4-26b-a4b-it,3,scored,c,c,TRUE,,TRUE,1,5466,cb5f1ae5c8ad548f8a2038e14a3a9d935bfee3e3b87d8b91e91228769450ac63,ok
openrouter_A,andalucia|2022|cuestionario-teorico|90,n113,google/gemma-4-26b-a4b-it,2,scored,b,b,TRUE,,TRUE,1,2694,8782438079eacf07a44b7d4d03cfa5f9060390f673fa66fbb3a6fb567fc40627,ok
openrouter_A,andalucia|2022|cuestionario-teorico|90,n113,google/gemma-4-26b-a4b-it,3,scored,a,b,FALSE,,TRUE,1,2497,8782438079eacf07a44b7d4d03cfa5f9060390f673fa66fbb3a6fb567fc40627,ok
openrouter_A,andalucia|2022|cuestionario-teorico|95,n177,google/gemma-4-26b-a4b-it,2,scored,b,c,FALSE,,TRUE,1,2045,220ae3d6e73f8110103d2d79ac867d0f3b18b8522fee37e613105f60c918c63d,ok
openrouter_A,andalucia|2022|cuestionario-teorico|95,n177,google/gemma-4-26b-a4b-it,3,scored,b,c,FALSE,,TRUE,1,2866,220ae3d6e73f8110103d2d79ac867d0f3b18b8522fee37e613105f60c918c63d,ok
openrouter_A,aragon|2017|main|75,n064,google/gemma-4-26b-a4b-it,2,scored,c,c,TRUE,,TRUE,1,2156,a049a3458896959559dbf0b64ff55f5cb1658e0f90514deff21fa247ffef8a6c,ok
openrouter_A,aragon|2017|main|75,n064,google/gemma-4-26b-a4b-it,3,scored,c,c,TRUE,,TRUE,1,2439,a049a3458896959559dbf0b64ff55f5cb1658e0f90514deff21fa247ffef8a6c,ok
openrouter_A,aragon|2017|main|79,b455,google/gemma-4-26b-a4b-it,2,scored,b,d,FALSE,,TRUE,1,999,ff9890f12b5439e597a8274b20a3255fe1a1e4d1b4b22c16c2ec5426f91166f0,ok
openrouter_A,aragon|2017|main|79,b455,google/gemma-4-26b-a4b-it,3,scored,b,d,FALSE,,TRUE,1,1886,ff9890f12b5439e597a8274b20a3255fe1a1e4d1b4b22c16c2ec5426f91166f0,ok
openrouter_A,aragon|2017|main|80,b467,google/gemma-4-26b-a4b-it,2,scored,d,c,FALSE,,TRUE,1,1884,0a69b7ada258d3665c90fa6503facc4b6b8a704cf8c08aed9ddf440a2fefa39b,ok
openrouter_A,aragon|2017|main|80,b467,google/gemma-4-26b-a4b-it,3,scored,d,c,FALSE,,TRUE,1,8409,0a69b7ada258d3665c90fa6503facc4b6b8a704cf8c08aed9ddf440a2fefa39b,ok
openrouter_A,aragon|2017|main|83,b232,google/gemma-4-26b-a4b-it,2,scored,c,d,FALSE,,TRUE,1,4117,db0c1e0c7400aa1b4a5a5f535c72a0ddee983fb7fa73fd4a388062690512f15e,ok
openrouter_A,aragon|2017|main|83,b232,google/gemma-4-26b-a4b-it,3,scored,c,d,FALSE,,TRUE,1,2215,db0c1e0c7400aa1b4a5a5f535c72a0ddee983fb7fa73fd4a388062690512f15e,ok
openrouter_A,aragon|2017|main|97,n143,google/gemma-4-26b-a4b-it,2,scored,c,d,FALSE,,TRUE,1,3969,3aa56b9ead88bdf5efe11068fdcc78a23fc6f046ef110ea18bc37016c1d13c11,ok_conflict
openrouter_A,aragon|2017|main|97,n143,google/gemma-4-26b-a4b-it,3,scored,c,d,FALSE,,TRUE,1,4188,3aa56b9ead88bdf5efe11068fdcc78a23fc6f046ef110ea18bc37016c1d13c11,ok
openrouter_A,aragon|2017|reserva-especifica|107,b286,google/gemma-4-26b-a4b-it,2,scored,d,b,FALSE,,TRUE,1,4652,4fc4574d164b363dcb731a449167ae44525fbeab7d9ff2645b433406570cdfc4,ok
openrouter_A,aragon|2017|reserva-especifica|107,b286,google/gemma-4-26b-a4b-it,3,scored,d,b,FALSE,,TRUE,1,4600,4fc4574d164b363dcb731a449167ae44525fbeab7d9ff2645b433406570cdfc4,ok
openrouter_A,aragon|2017|reserva-especifica|108,b470,google/gemma-4-26b-a4b-it,2,scored,d,b,FALSE,,TRUE,1,8316,3d13161249c466aa8dd25f0c5b2cc4aff1f19a55977ef08e32908635499cdb76,ok
openrouter_A,aragon|2017|reserva-especifica|108,b470,google/gemma-4-26b-a4b-it,3,scored,d,b,FALSE,,TRUE,1,5553,3d13161249c466aa8dd25f0c5b2cc4aff1f19a55977ef08e32908635499cdb76,ok
openrouter_A,castilla-la-mancha|2017|main|31,r017,google/gemma-4-26b-a4b-it,2,scored,c,c,TRUE,,TRUE,1,2128,f652025a9d4134efe232ab1705f320a00f904b7eeef64504df69cdf390119b35,ok
openrouter_A,castilla-la-mancha|2017|main|31,r017,google/gemma-4-26b-a4b-it,3,scored,a,c,FALSE,,TRUE,1,2030,f652025a9d4134efe232ab1705f320a00f904b7eeef64504df69cdf390119b35,ok
openrouter_A,castilla-la-mancha|2017|main|51,b268,google/gemma-4-26b-a4b-it,2,scored,d,c,FALSE,,TRUE,1,4694,c5d4f0f28e16ad3d86a9371f21e77ee5727f16477c2d828b552911f0d1fbeb1b,ok
openrouter_A,castilla-la-mancha|2017|main|51,b268,google/gemma-4-26b-a4b-it,3,scored,d,c,FALSE,,TRUE,1,6105,c5d4f0f28e16ad3d86a9371f21e77ee5727f16477c2d828b552911f0d1fbeb1b,ok
openrouter_A,castilla-la-mancha|2017|main|53,b206,google/gemma-4-26b-a4b-it,2,scored,c,c,TRUE,,TRUE,1,2102,41d3878f0517db96d7eb2fc82f9024063f9d7f6e6d8c9bd9da47dbc164097f9c,ok
openrouter_A,castilla-la-mancha|2017|main|53,b206,google/gemma-4-26b-a4b-it,3,scored,d,c,FALSE,,TRUE,1,4490,41d3878f0517db96d7eb2fc82f9024063f9d7f6e6d8c9bd9da47dbc164097f9c,ok
openrouter_A,castilla-la-mancha|2017|main|87,b221,google/gemma-4-26b-a4b-it,2,scored,a,c,FALSE,,TRUE,1,9268,8c6ef0b48b8da81e63c6c10c306b5feee5a3d567be44ac7e8148311b702f3c0f,ok
openrouter_A,castilla-la-mancha|2017|main|87,b221,google/gemma-4-26b-a4b-it,3,scored,a,c,FALSE,,TRUE,1,6057,8c6ef0b48b8da81e63c6c10c306b5feee5a3d567be44ac7e8148311b702f3c0f,ok
openrouter_A,castilla-la-mancha|2022|main|39,n104,google/gemma-4-26b-a4b-it,2,scored,c,b,FALSE,,TRUE,1,5587,c3d6fe5e4a7acce71a2b662a69dfee6980f1ed82cbff8500fa79362aa2ac9c5a,ok
openrouter_A,castilla-la-mancha|2022|main|39,n104,google/gemma-4-26b-a4b-it,3,scored,c,b,FALSE,,TRUE,1,3664,c3d6fe5e4a7acce71a2b662a69dfee6980f1ed82cbff8500fa79362aa2ac9c5a,ok
openrouter_A,castilla-la-mancha|2022|main|45,n083,google/gemma-4-26b-a4b-it,2,scored,a,b,FALSE,,TRUE,1,4710,9872dad7a0588a8df639e70b48de15c482a97e227f67ea1c87a6e6e73344ee3e,ok
openrouter_A,castilla-la-mancha|2022|main|45,n083,google/gemma-4-26b-a4b-it,3,scored,a,b,FALSE,,TRUE,1,8590,9872dad7a0588a8df639e70b48de15c482a97e227f67ea1c87a6e6e73344ee3e,ok
openrouter_A,castilla-la-mancha|2022|reserva-especifica|104,b330,google/gemma-4-26b-a4b-it,2,scored,c,d,FALSE,,TRUE,1,4718,d1f8b09fac3c7ad74106824711ee0763fdaefdc01cabc7ea160f86b8d9e2c419,ok
openrouter_A,castilla-la-mancha|2022|reserva-especifica|104,b330,google/gemma-4-26b-a4b-it,3,scored,c,d,FALSE,,TRUE,1,5720,d1f8b09fac3c7ad74106824711ee0763fdaefdc01cabc7ea160f86b8d9e2c419,ok
openrouter_A,castilla-y-leon|2019|main|139,n024,google/gemma-4-26b-a4b-it,2,scored,b,c,FALSE,,TRUE,1,9057,61e1866a710563b824d35d3635191fb7f66716db621059ec941653322b800c36,ok
openrouter_A,castilla-y-leon|2019|main|139,n024,google/gemma-4-26b-a4b-it,3,scored,b,c,FALSE,,TRUE,1,4286,61e1866a710563b824d35d3635191fb7f66716db621059ec941653322b800c36,ok
openrouter_A,castilla-y-leon|2019|main|66,b480,google/gemma-4-26b-a4b-it,2,scored,a,b,FALSE,,TRUE,1,3619,f0027382e30c5ff7992de3441bc88ff30e72517efff82761cdc7eb2aefd093ff,ok
openrouter_A,castilla-y-leon|2019|main|66,b480,google/gemma-4-26b-a4b-it,3,scored,a,b,FALSE,,TRUE,1,3387,f0027382e30c5ff7992de3441bc88ff30e72517efff82761cdc7eb2aefd093ff,ok
openrouter_A,comunidad-de-madrid|2021|main|111,n077,google/gemma-4-26b-a4b-it,2,scored,d,b,FALSE,,TRUE,1,3776,c3238dd18a61ea275d4149854d1a47d10a30767cb2d0e9ac4358fe824c41b600,ok
openrouter_A,comunidad-de-madrid|2021|main|111,n077,google/gemma-4-26b-a4b-it,3,scored,d,b,FALSE,,TRUE,1,3940,c3238dd18a61ea275d4149854d1a47d10a30767cb2d0e9ac4358fe824c41b600,ok
openrouter_A,comunidad-de-madrid|2021|main|123,b413,google/gemma-4-26b-a4b-it,2,scored,a,d,FALSE,,TRUE,1,3828,54bcb396f74c7fe75afeda04c779239d8ddc29bc7b5153e02eec37404445b766,ok
openrouter_A,comunidad-de-madrid|2021|main|123,b413,google/gemma-4-26b-a4b-it,3,scored,a,d,FALSE,,TRUE,1,5489,54bcb396f74c7fe75afeda04c779239d8ddc29bc7b5153e02eec37404445b766,ok
openrouter_A,comunidad-de-madrid|2021|main|37,b471,google/gemma-4-26b-a4b-it,2,scored,a,b,FALSE,,TRUE,1,3662,91a6b4cbe19d4fac9bad6de403c66dd0dee23b634285993158549fb9979620f6,ok
openrouter_A,comunidad-de-madrid|2021|main|37,b471,google/gemma-4-26b-a4b-it,3,scored,a,b,FALSE,,TRUE,1,3689,91a6b4cbe19d4fac9bad6de403c66dd0dee23b634285993158549fb9979620f6,ok
openrouter_A,comunidad-de-madrid|2021|main|38,b362,google/gemma-4-26b-a4b-it,2,scored,d,b,FALSE,,TRUE,1,8408,8e8b919881275119ca996bcc1a452e0b46d7de63bdac31b658e44f0e45dd9354,ok
openrouter_A,comunidad-de-madrid|2021|main|38,b362,google/gemma-4-26b-a4b-it,3,scored,d,b,FALSE,,TRUE,1,8682,8e8b919881275119ca996bcc1a452e0b46d7de63bdac31b658e44f0e45dd9354,ok
openrouter_A,comunidad-de-madrid|2021|main|61,n046,google/gemma-4-26b-a4b-it,2,scored,a,d,FALSE,,TRUE,1,6584,51ed654bf4e979d5b979237253e94355dd7e412641c3df7798eb6b346f6ae229,ok
openrouter_A,comunidad-de-madrid|2021|main|61,n046,google/gemma-4-26b-a4b-it,3,scored,a,d,FALSE,,TRUE,1,4292,51ed654bf4e979d5b979237253e94355dd7e412641c3df7798eb6b346f6ae229,ok
openrouter_A,comunidad-de-madrid|2021|main|68,n048,google/gemma-4-26b-a4b-it,2,scored,c,d,FALSE,,TRUE,1,4584,dea7b5e1c4cb9871183791c510d0bec1772061a58c1b083c09c176687249184c,ok
openrouter_A,comunidad-de-madrid|2021|main|68,n048,google/gemma-4-26b-a4b-it,3,scored,c,d,FALSE,,TRUE,1,4028,dea7b5e1c4cb9871183791c510d0bec1772061a58c1b083c09c176687249184c,ok
openrouter_A,comunitat-valenciana|2022|main-47-80|56,b194,google/gemma-4-26b-a4b-it,2,scored,d,c,FALSE,,TRUE,1,5814,22c6afa8fb4acb85c52bb444945e547e44aec7778a00eaaa2e589a021984b7c9,ok
openrouter_A,comunitat-valenciana|2022|main-47-80|56,b194,google/gemma-4-26b-a4b-it,3,scored,d,c,FALSE,,TRUE,1,5777,22c6afa8fb4acb85c52bb444945e547e44aec7778a00eaaa2e589a021984b7c9,ok
openrouter_A,comunitat-valenciana|2022|main-47-80|61,b325,google/gemma-4-26b-a4b-it,2,scored,a,c,FALSE,,TRUE,1,7989,6c7e0069f333867f28690b561ff241b498eb21dbfeb0cc9b0d21d3f58b5975a3,ok
openrouter_A,comunitat-valenciana|2022|main-47-80|61,b325,google/gemma-4-26b-a4b-it,3,scored,a,c,FALSE,,TRUE,1,6803,6c7e0069f333867f28690b561ff241b498eb21dbfeb0cc9b0d21d3f58b5975a3,ok
openrouter_A,comunitat-valenciana|2022|main-47-80|77,b210,google/gemma-4-26b-a4b-it,2,scored,a,c,FALSE,,TRUE,1,10056,a70448b4f170aac03a0e4730dc7b32a3aad24a86c564ca6240bf6345f1534b76,ok
openrouter_A,comunitat-valenciana|2022|main-47-80|77,b210,google/gemma-4-26b-a4b-it,3,scored,a,c,FALSE,,TRUE,1,6278,a70448b4f170aac03a0e4730dc7b32a3aad24a86c564ca6240bf6345f1534b76,ok
openrouter_A,comunitat-valenciana|2022|main|15,b417,google/gemma-4-26b-a4b-it,2,scored,c,b,FALSE,,TRUE,1,6556,759bb4d9453eb692e44b015d8ebdfa0065f8ae1b013b86f1a654c5562aad7f24,ok
openrouter_A,comunitat-valenciana|2022|main|15,b417,google/gemma-4-26b-a4b-it,3,scored,c,b,FALSE,,TRUE,1,3789,759bb4d9453eb692e44b015d8ebdfa0065f8ae1b013b86f1a654c5562aad7f24,ok
openrouter_A,galicia|2016|main|13,n073,google/gemma-4-26b-a4b-it,2,scored,b,d,FALSE,,TRUE,1,4211,3a359ea80d62b2305a19600a282fd422f76d20626769dcf5c00866c3a668b272,ok
openrouter_A,galicia|2016|main|13,n073,google/gemma-4-26b-a4b-it,3,scored,b,d,FALSE,,TRUE,1,4226,3a359ea80d62b2305a19600a282fd422f76d20626769dcf5c00866c3a668b272,ok
openrouter_A,galicia|2016|main|90,n058,google/gemma-4-26b-a4b-it,2,scored,a,c,FALSE,,TRUE,1,4135,ef8a4a2ea8e342589ffcc4d1f34ca273569854ce7ad6b8e0a84a7cba79b4c422,ok
openrouter_A,galicia|2016|main|90,n058,google/gemma-4-26b-a4b-it,3,scored,d,c,FALSE,,TRUE,1,2817,ef8a4a2ea8e342589ffcc4d1f34ca273569854ce7ad6b8e0a84a7cba79b4c422,ok
openrouter_A,galicia|2016|reserva-especifica|104,b486,google/gemma-4-26b-a4b-it,2,scored,d,b,FALSE,,TRUE,1,3129,3bcb2bab861e3d5214652d562ff65312364590a72634722ca36677de5c77d59c,ok
openrouter_A,galicia|2016|reserva-especifica|104,b486,google/gemma-4-26b-a4b-it,3,scored,d,b,FALSE,,TRUE,1,2957,3bcb2bab861e3d5214652d562ff65312364590a72634722ca36677de5c77d59c,ok
openrouter_A,galicia|2016|reserva-especifica|107,b296,google/gemma-4-26b-a4b-it,2,scored,c,b,FALSE,,TRUE,1,4972,7f153e50d81637812756e3e9c9540bd9a9a664cf6269590763c34c7c0bbb8ce0,ok
openrouter_A,galicia|2016|reserva-especifica|107,b296,google/gemma-4-26b-a4b-it,3,scored,c,b,FALSE,,TRUE,1,5196,7f153e50d81637812756e3e9c9540bd9a9a664cf6269590763c34c7c0bbb8ce0,ok
openrouter_A,galicia|2019|main|100,b297,google/gemma-4-26b-a4b-it,2,scored,a,c,FALSE,,TRUE,1,3530,a24f3df2399991c54f3b104e36861becfc7f391b3312f5a0d8e23d6852258c42,ok
openrouter_A,galicia|2019|main|100,b297,google/gemma-4-26b-a4b-it,3,scored,a,c,FALSE,,TRUE,1,3754,a24f3df2399991c54f3b104e36861becfc7f391b3312f5a0d8e23d6852258c42,ok
openrouter_A,galicia|2022|main|2,n014,google/gemma-4-26b-a4b-it,2,scored,b,c,FALSE,,TRUE,1,4639,af75e5e4ca78036f029952db7c5ed19c50ef2ba50861c50d6b074eca3ca1692c,ok
openrouter_A,galicia|2022|main|2,n014,google/gemma-4-26b-a4b-it,3,scored,b,c,FALSE,,TRUE,1,4461,af75e5e4ca78036f029952db7c5ed19c50ef2ba50861c50d6b074eca3ca1692c,ok
openrouter_A,galicia|2022|main|23,n041,google/gemma-4-26b-a4b-it,2,scored,d,b,FALSE,,TRUE,1,3669,5cd60b4e9db22f441f6abdd114accc175b73ce2a16b789dc8cb933ca96e9c7fc,ok
openrouter_A,galicia|2022|main|23,n041,google/gemma-4-26b-a4b-it,3,scored,d,b,FALSE,,TRUE,1,3020,5cd60b4e9db22f441f6abdd114accc175b73ce2a16b789dc8cb933ca96e9c7fc,ok
openrouter_A,galicia|2022|main|3,n040,google/gemma-4-26b-a4b-it,2,scored,a,c,FALSE,,TRUE,1,4082,da76e53a924654a10ace3247acd6bbc613a055a0eb78018196eff02698b0ddcb,ok
