arm,condition,source_key,question_id,model,correct_letter,run1_selected_letter,run1_strict_correct,run2_selected_letter,run2_strict_correct,run2_status,run3_selected_letter,run3_strict_correct,run3_status,n_runs_scored,run2_upstream,run3_upstream,temperature_honoured,flipped_to_correct,n_correct_across_replicates
openrouter_A,A,galicia|2016|reserva-especifica|108,b211,qwen/qwen3.6-35b-a3b,b,a,FALSE,b,TRUE,scored,a,FALSE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,illes-balears|2022|caso-1|23,b22,google/gemini-3.6-flash,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,google-ai-studio,google-ai-studio,TRUE,FALSE,0
openrouter_A,A,illes-balears|2022|caso-1|23,b22,qwen/qwen3.6-35b-a3b,d,c,FALSE,d,TRUE,scored,c,FALSE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,castilla-la-mancha|2017|main|87,b221,google/gemma-4-26b-a4b-it,c,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,castilla-la-mancha|2017|main|87,b221,z-ai/glm-5.2,c,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunitat-valenciana|2022|main|24,b224,google/gemini-3.6-flash,c,d,FALSE,b,FALSE,scored,d,FALSE,scored,2,google-ai-studio,google-ai-studio,TRUE,FALSE,0
openrouter_A,A,aragon|2017|main|83,b232,google/gemma-4-26b-a4b-it,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,aragon|2017|main|83,b232,qwen/qwen3.6-35b-a3b,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|reserva-especifica|101,b264,google/gemma-4-26b-a4b-it,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|reserva-especifica|101,b264,qwen/qwen3.6-35b-a3b,b,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|reserva-especifica|105,b265,google/gemma-4-26b-a4b-it,c,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|reserva-especifica|105,b265,qwen/qwen3.6-35b-a3b,c,b,FALSE,b,FALSE,scored,c,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,la-rioja|2021|main|77,b267,google/gemma-4-26b-a4b-it,b,d,FALSE,b,TRUE,scored,b,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,castilla-la-mancha|2017|main|51,b268,google/gemma-4-26b-a4b-it,c,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,illes-balears|2022|caso-2|28,b27,qwen/qwen3.6-35b-a3b,b,d,FALSE,b,TRUE,scored,b,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,la-rioja|2021|reserva|106,b276,google/gemma-4-26b-a4b-it,c,b,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2021|main|74,b279,google/gemma-4-26b-a4b-it,d,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2021|reserva|107,b282,google/gemma-4-26b-a4b-it,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2021|reserva|107,b282,qwen/qwen3.6-35b-a3b,d,b,FALSE,b,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,navarra|2022|teorico-practica|79,b283,google/gemma-4-26b-a4b-it,c,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2024|main|81,b285,google/gemma-4-26b-a4b-it,c,b,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2024|main|81,b285,qwen/qwen3.6-35b-a3b,c,a,FALSE,a,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,aragon|2017|reserva-especifica|107,b286,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,illes-balears|2022|caso-2|30,b29,google/gemma-4-26b-a4b-it,c,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2016|reserva-especifica|107,b296,google/gemma-4-26b-a4b-it,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2016|reserva-especifica|107,b296,qwen/qwen3.6-35b-a3b,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2016|reserva-especifica|107,b296,z-ai/glm-5.2,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2019|main|100,b297,google/gemma-4-26b-a4b-it,c,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|main|9,b299,z-ai/glm-5.2,b,c,FALSE,c,FALSE,scored,b,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,region-de-murcia|2019|main|111,b300,google/gemma-4-26b-a4b-it,b,a,FALSE,b,TRUE,scored,b,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,region-de-murcia|2019|main|111,b300,qwen/qwen3.6-35b-a3b,b,c,FALSE,b,TRUE,scored,b,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,region-de-murcia|2019|main|111,b300,z-ai/glm-5.2,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|reserva-especifica|104,b321,google/gemma-4-26b-a4b-it,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|reserva-especifica|104,b321,qwen/qwen3.6-35b-a3b,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunidad-de-madrid|2021|main|42,b322,qwen/qwen3.6-35b-a3b,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-teorico|59,b323,google/gemma-4-26b-a4b-it,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunitat-valenciana|2022|main-47-80|61,b325,google/gemma-4-26b-a4b-it,c,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-teorico|31,b326,google/gemini-3.6-flash,c,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,google-ai-studio,google-ai-studio,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-teorico|31,b326,google/gemma-4-26b-a4b-it,c,b,FALSE,c,TRUE,scored,b,FALSE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,andalucia|2021|cuestionario-teorico|31,b326,qwen/qwen3.6-35b-a3b,c,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,castilla-la-mancha|2022|reserva-especifica|104,b330,google/gemma-4-26b-a4b-it,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,region-de-murcia|2019|main|55,b333,google/gemma-4-26b-a4b-it,c,d,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,region-de-murcia|2019|main|55,b333,qwen/qwen3.6-35b-a3b,c,b,FALSE,a,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,region-de-murcia|2019|main|55,b333,z-ai/glm-5.2,c,a,FALSE,c,TRUE,scored,c,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,andalucia|2021|cuestionario-practico|119,b335,google/gemma-4-26b-a4b-it,d,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,illes-balears|2022|caso-2|36,b35,qwen/qwen3.6-35b-a3b,b,c,FALSE,c,FALSE,scored,b,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,la-rioja|2021|main|37,b355,google/gemma-4-26b-a4b-it,d,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2021|main|37,b355,qwen/qwen3.6-35b-a3b,d,b,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2021|main|37,b355,z-ai/glm-5.2,d,b,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunidad-de-madrid|2021|main|38,b362,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-teorico|47,b373,google/gemma-4-26b-a4b-it,d,c,FALSE,c,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-teorico|47,b373,z-ai/glm-5.2,d,c,FALSE,a,FALSE,scored,d,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,andalucia|2021|cuestionario-practico|124,b379,google/gemma-4-26b-a4b-it,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2024|main|78,b386,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2024|main|78,b386,qwen/qwen3.6-35b-a3b,b,d,FALSE,b,TRUE,scored,b,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,andalucia|2022|cuestionario-teorico|56,b387,google/gemma-4-26b-a4b-it,c,d,FALSE,d,FALSE,scored,c,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,comunidad-de-madrid|2021|main|123,b413,google/gemini-3.6-flash,d,c,FALSE,a,FALSE,scored,a,FALSE,scored,2,google-ai-studio,google-ai-studio,TRUE,FALSE,0
openrouter_A,A,comunidad-de-madrid|2021|main|123,b413,google/gemma-4-26b-a4b-it,d,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunidad-de-madrid|2021|main|123,b413,qwen/qwen3.6-35b-a3b,d,a,FALSE,a,FALSE,scored,d,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,comunidad-de-madrid|2021|main|123,b413,z-ai/glm-5.2,d,c,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,navarra|2022|teorico-practica|36,b414,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,navarra|2022|teorico-practica|36,b414,qwen/qwen3.6-35b-a3b,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunitat-valenciana|2022|main|15,b417,google/gemma-4-26b-a4b-it,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2021|main|84,b422,google/gemma-4-26b-a4b-it,c,d,FALSE,c,TRUE,scored,c,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,navarra|2022|reserva-teorico-practica|88,b427,google/gemma-4-26b-a4b-it,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,navarra|2022|reserva-teorico-practica|88,b427,qwen/qwen3.6-35b-a3b,d,c,FALSE,d,TRUE,scored,d,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,navarra|2022|reserva-teorico-practica|88,b427,z-ai/glm-5.2,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2024|main|99,b442,google/gemma-4-26b-a4b-it,c,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,aragon|2017|main|79,b455,google/gemma-4-26b-a4b-it,d,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,aragon|2017|main|79,b455,qwen/qwen3.6-35b-a3b,d,b,FALSE,b,FALSE,scored,d,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,aragon|2017|main|79,b455,z-ai/glm-5.2,d,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|reserva-especifica|102,b459,google/gemma-4-26b-a4b-it,d,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,illes-balears|2022|caso-2|48,b46,google/gemma-4-26b-a4b-it,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,aragon|2017|main|80,b467,google/gemma-4-26b-a4b-it,c,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,aragon|2017|reserva-especifica|108,b470,google/gemini-3.6-flash,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,google-ai-studio,google-ai-studio,TRUE,FALSE,0
openrouter_A,A,aragon|2017|reserva-especifica|108,b470,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,aragon|2017|reserva-especifica|108,b470,qwen/qwen3.6-35b-a3b,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,aragon|2017|reserva-especifica|108,b470,z-ai/glm-5.2,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunidad-de-madrid|2021|main|37,b471,google/gemma-4-26b-a4b-it,b,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunidad-de-madrid|2021|main|37,b471,qwen/qwen3.6-35b-a3b,b,d,FALSE,b,TRUE,scored,d,FALSE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,la-rioja|2021|reserva|102,b478,qwen/qwen3.6-35b-a3b,c,d,FALSE,d,FALSE,scored,c,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,castilla-y-leon|2019|main|66,b480,google/gemma-4-26b-a4b-it,b,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2016|reserva-especifica|101,b481,z-ai/glm-5.2,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2022|cuestionario-practico|150,b484,google/gemma-4-26b-a4b-it,c,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2022|cuestionario-practico|150,b484,qwen/qwen3.6-35b-a3b,c,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2016|reserva-especifica|104,b486,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2016|reserva-especifica|104,b486,z-ai/glm-5.2,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-practico|144,b494,google/gemma-4-26b-a4b-it,c,d,FALSE,d,FALSE,scored,c,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,illes-balears|2022|caso-3|63,b61,google/gemma-4-26b-a4b-it,c,a,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,illes-balears|2022|caso-3|63,b61,z-ai/glm-5.2,c,b,FALSE,b,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,illes-balears|2022|caso-4|79,b77,google/gemma-4-26b-a4b-it,c,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,illes-balears|2022|caso-4|80,b78,google/gemma-4-26b-a4b-it,b,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,illes-balears|2022|caso-4|91,b88,google/gemma-4-26b-a4b-it,b,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2024|main|89,n001,qwen/qwen3.6-35b-a3b,c,d,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|reserva|153,n007,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-practico|117,n012,google/gemini-3.6-flash,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,google-ai-studio,google-ai-studio,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-practico|117,n012,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,b,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,andalucia|2021|cuestionario-practico|117,n012,z-ai/glm-5.2,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|main|2,n014,google/gemma-4-26b-a4b-it,c,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|main|2,n014,qwen/qwen3.6-35b-a3b,c,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-teorico|91,n019,google/gemma-4-26b-a4b-it,c,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-teorico|91,n019,qwen/qwen3.6-35b-a3b,c,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-teorico|91,n019,z-ai/glm-5.2,c,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,la-rioja|2024|main|6,n023,google/gemma-4-26b-a4b-it,d,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,castilla-y-leon|2019|main|139,n024,google/gemma-4-26b-a4b-it,c,b,FALSE,b,FALSE,scored,b,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,castilla-y-leon|2019|main|139,n024,qwen/qwen3.6-35b-a3b,c,a,FALSE,c,TRUE,scored,c,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,andalucia|2021|cuestionario-practico|133,n025,qwen/qwen3.6-35b-a3b,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-practico|133,n025,z-ai/glm-5.2,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,region-de-murcia|2019|main|137,n027,google/gemma-4-26b-a4b-it,d,a,FALSE,d,TRUE,scored,d,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,region-de-murcia|2019|main|137,n027,qwen/qwen3.6-35b-a3b,d,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2016|main|7,n032,qwen/qwen3.6-35b-a3b,c,d,FALSE,c,TRUE,scored,c,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,galicia|2016|main|7,n032,z-ai/glm-5.2,c,d,FALSE,b,FALSE,scored,c,TRUE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,la-rioja|2024|main|77,n037,google/gemma-4-26b-a4b-it,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,andalucia|2021|cuestionario-practico|113,n039,z-ai/glm-5.2,c,a,FALSE,c,TRUE,scored,c,TRUE,scored,2,,,TRUE,TRUE,2
openrouter_A,A,galicia|2022|main|3,n040,google/gemma-4-26b-a4b-it,c,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|main|3,n040,qwen/qwen3.6-35b-a3b,c,d,FALSE,c,TRUE,scored,d,FALSE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,galicia|2022|main|23,n041,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|main|23,n041,qwen/qwen3.6-35b-a3b,b,c,FALSE,b,TRUE,scored,d,FALSE,scored,2,,,TRUE,TRUE,1
openrouter_A,A,comunidad-de-madrid|2021|main|61,n046,google/gemma-4-26b-a4b-it,d,a,FALSE,a,FALSE,scored,a,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunidad-de-madrid|2021|main|68,n048,google/gemma-4-26b-a4b-it,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,comunidad-de-madrid|2021|main|68,n048,qwen/qwen3.6-35b-a3b,d,c,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|main|32,n056,google/gemma-4-26b-a4b-it,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|main|32,n056,qwen/qwen3.6-35b-a3b,b,d,FALSE,c,FALSE,scored,c,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2022|main|32,n056,z-ai/glm-5.2,b,d,FALSE,d,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
openrouter_A,A,galicia|2016|main|90,n058,google/gemma-4-26b-a4b-it,c,d,FALSE,a,FALSE,scored,d,FALSE,scored,2,,,TRUE,FALSE,0
